"y","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10"
-3.18603402188241,0,0,0,0,0,0,0,-0.151559125166386,1,1
-0.0313157499248904,1,1,0,0,0,1,0,-2.09238227447495,1,-1
7.0957856192077,0,0,0,0,0,0,0,1.07759318901226,1,-1
3.41619867818363,1,1,0,0,0,1,0,-0.624359132628888,-1,-1
-6.10148443697539,0,0,0,0,0,0,0,-0.169756035972386,1,1
12.903041807739,1,1,0,0,0,1,0,2.53531665541232,1,1
-19.8469090002125,0,0,0,0,0,0,0,-1.2362947108224,1,-1
-10.4601091254273,0,0,1,1,1,1,1,-0.510192998219281,-1,-1
1.74401514037224,1,1,0,0,0,1,0,1.13122132690623,1,-1
-8.50384772724973,0,0,1,1,1,1,1,-1.39482811456546,1,1
3.09689257070071,0,0,0,0,0,0,0,-0.168673771526664,1,-1
-4.38714591912702,0,0,1,1,1,1,1,-1.12389340810478,-1,-1
0.704983648798682,0,0,0,0,0,0,0,0.00276777464896449,1,-1
-12.3784744664912,0,0,0,0,0,0,0,0.434528953395784,1,-1
-2.44097678090988,1,1,0,0,0,1,0,1.40334670925513,-1,1
-4.06255060475164,1,1,0,0,0,1,0,-1.02881625341251,-1,-1
-1.28513938570123,1,1,0,0,0,1,0,-1.02386378413066,-1,-1
-4.90216888363317,1,1,0,0,0,1,0,1.69771187519655,-1,-1
-15.5519150319783,0,0,1,1,1,1,1,-0.508470971509814,1,1
7.52591121243131,0,0,0,0,0,0,0,-0.479024975467473,-1,1
-4.61431553449678,0,0,1,1,1,1,1,1.94397196155041,-1,1
2.93145657862972,1,1,0,0,0,1,0,0.860323187801987,-1,1
3.84192025730848,0,0,1,1,1,1,1,0.730601537507027,-1,-1
2.23827492357353,1,1,0,0,0,1,0,0.629643937107176,1,1
0.209284622514228,0,0,1,1,1,1,1,-1.28224995601922,-1,1
3.249409519405,1,1,0,0,0,1,0,-2.55455212611705,1,-1
9.70895161127334,0,0,0,0,0,0,0,-0.446638753544539,1,1
-9.84427037431112,1,1,0,0,0,1,0,-2.57057049153373,-1,-1
1.54813579080103,0,0,0,0,0,0,0,0.974524253886193,1,-1
3.22323525210757,1,1,0,0,0,1,0,-0.999652913119644,1,1
-13.8383631845388,0,0,0,0,0,0,0,1.03838826715946,-1,-1
0.444950579330307,0,0,0,0,0,0,0,0.397844675369561,1,-1
12.1662871054351,0,0,1,1,1,1,1,1.94260759344324,-1,-1
-2.22749233943329,1,1,0,0,0,1,0,0.00518191391602141,-1,-1
4.03175604865933,1,1,0,0,0,1,0,0.237833242397755,-1,-1
-6.77167715821398,0,0,1,1,1,1,1,1.12790346797556,-1,1
4.73598962783633,0,0,0,0,0,0,0,-0.899766778759658,1,1
-2.8248662990033,1,1,0,0,0,1,0,-1.37343667717651,-1,-1
-5.22374556213468,0,0,0,0,0,0,0,-0.304236655961722,-1,-1
13.9106703946418,0,0,1,1,1,1,1,2.01363886911422,-1,-1
-11.6688976446081,0,0,1,1,1,1,1,-0.871771735418588,1,1
3.07796005916385,1,1,0,0,0,1,0,0.859909372404218,1,-1
2.17925419140432,0,0,1,1,1,1,1,1.75355962971225,1,1
4.71833689317987,1,1,0,0,0,1,0,0.078320754133165,-1,1
-2.76600650288984,0,0,0,0,0,0,0,0.707316340133548,-1,-1
7.48768834390823,0,0,1,1,1,1,1,1.20348363779485,-1,-1
-13.3476383407764,1,1,0,0,0,1,0,-2.58591504925862,-1,-1
-3.45434311506135,0,0,0,0,0,0,0,-0.298093591909856,-1,-1
2.25505750615972,0,0,0,0,0,0,0,0.63286670492962,1,-1
2.39698775519199,0,0,0,0,0,0,0,0.969860140420496,-1,-1
-14.013573338175,0,0,1,1,1,1,1,1.93336866796017,1,-1
3.87752569134263,0,0,0,0,0,0,0,-0.929773973487318,1,1
21.8296598104471,0,0,1,1,1,1,1,2.18304379284382,-1,-1
3.31931833582358,0,0,0,0,0,0,0,-0.690656874608248,1,-1
4.4996755324679,1,1,0,0,0,1,0,1.29517530156299,1,-1
-0.480417787709101,0,0,0,0,0,0,0,-0.0356688646599652,-1,-1
0.314233384746712,1,1,0,0,0,1,0,0.796066866349429,1,-1
3.90707949434768,1,1,0,0,0,1,0,-1.49180713500828,1,1
1.71172960003853,0,0,0,0,0,0,0,-0.0752274872735144,-1,-1
-2.51834036882725,0,0,0,0,0,0,0,-0.36990245450288,-1,-1
-10.5520652944796,0,0,0,0,0,0,0,-1.19264272721484,1,-1
0.208372502093547,0,0,0,0,0,0,0,-0.944684016145766,1,1
6.73122467361862,1,1,0,0,0,1,0,1.185080731567,-1,-1
0.515855317791939,1,1,0,0,0,1,0,-0.253745254594833,1,-1
-18.4224706187741,0,0,0,0,0,0,0,1.28341171266511,1,1
-5.62098495499672,0,0,0,0,0,0,0,-0.754906734451652,-1,-1
-1.3811265960626,0,0,0,0,0,0,0,-0.377726092655212,1,1
-1.03663701593549,0,0,0,0,0,0,0,-0.399754759483039,-1,-1
-8.07800405478155,0,0,0,0,0,0,0,0.0693110093474387,-1,1
6.10060934319774,0,0,0,0,0,0,0,0.410604209266603,1,1
-5.71846693378343,0,0,1,1,1,1,1,-1.96452792147174,-1,-1
12.3191627800099,0,0,0,0,0,0,0,1.15118844984099,-1,1
19.4523914495903,0,0,0,0,0,0,0,-1.32270952938125,1,1
-3.60525673550908,1,1,0,0,0,1,0,2.22885173950344,1,1
-1.3603381779564,1,1,0,0,0,1,0,0.322217033244669,-1,-1
0.835406284191481,0,0,0,0,0,0,0,-0.176782076433301,-1,1
15.9545464749869,0,0,0,0,0,0,0,1.29148875558749,-1,1
-5.6690113768875,1,1,0,0,0,1,0,-0.245339281018823,1,1
4.8407371861161,0,0,1,1,1,1,1,1.48397057969123,-1,-1
3.58873489656097,1,1,0,0,0,1,0,2.02658179309219,-1,-1
1.61096149816197,0,0,1,1,1,1,1,-0.920067091658711,1,-1
0.511124971346364,1,1,0,0,0,1,0,-1.32037412440404,1,-1
6.38616394466142,0,0,0,0,0,0,0,0.55764375301078,-1,-1
3.0818596005371,1,1,0,0,0,1,0,-0.816952216997743,-1,1
2.00022509121128,1,1,0,0,0,1,0,0.7558389544487,1,1
2.19549005684824,1,1,0,0,0,1,0,-0.13121947478503,-1,-1
1.03937388253894,0,0,0,0,0,0,0,0.675908236578107,-1,1
-6.40132797294654,0,0,0,0,0,0,0,-0.585886432044208,1,1
-4.5193594231408,1,1,0,0,0,1,0,-0.72082702005282,1,-1
1.21823543834925,1,1,0,0,0,1,0,-0.5780946793966,-1,-1
-22.4741470023347,0,0,0,0,0,0,0,-1.2975947316736,-1,1
0.316261302225764,1,1,0,0,0,1,0,-2.29821934150532,-1,1
-18.808691988182,0,0,0,0,0,0,0,-1.28155147628859,-1,1
-4.77091659991262,0,0,1,1,1,1,1,-0.949750858452171,1,1
-2.41514398435046,1,1,0,0,0,1,0,-1.63415744770318,-1,1
-30.8524052888147,0,0,0,0,0,0,0,-1.36755672302097,-1,1
-19.3394344659017,0,0,0,0,0,0,0,1.30557301500812,1,1
-8.13861244504002,0,0,0,0,0,0,0,-0.33370581427589,-1,-1
10.6898145118881,0,0,0,0,0,0,0,-0.469071908388287,-1,1
-5.36555682643939,1,1,0,0,0,1,0,-1.67088740132749,-1,1
3.7704463578109,0,0,0,0,0,0,0,-0.686303055193275,1,-1
-12.312534362528,0,0,1,1,1,1,1,1.8123736587353,-1,1
7.2733853452154,0,0,1,1,1,1,1,-1.53799084899947,-1,1
6.75203483067032,0,0,1,1,1,1,1,1.69567722380161,1,1
-3.450557064817,0,0,0,0,0,0,0,-0.0463677881285549,1,-1
-10.1643532641681,1,1,0,0,0,1,0,0.516444606892764,-1,-1
-3.47793981053693,1,1,0,0,0,1,0,-0.868293275777251,-1,-1
0.759142095397731,1,1,0,0,0,1,0,0.88513668468222,-1,-1
-1.16562582956452,0,0,0,0,0,0,0,0.455826396588236,-1,-1
1.99385598675813,1,1,0,0,0,1,0,-0.959259407501668,-1,1
-0.106317984831622,0,0,0,0,0,0,0,-0.924576619267464,-1,1
-6.92219768778802,0,0,1,1,1,1,1,-1.49509800095111,-1,-1
7.47069332173912,0,0,0,0,0,0,0,-1.07091530542821,-1,-1
0.577480211745147,1,1,0,0,0,1,0,-1.49644947126508,-1,1
5.06673801127563,1,1,0,0,0,1,0,-0.396717674843967,1,1
0.665647693568092,1,1,0,0,0,1,0,-0.0478939313441513,1,-1
6.36865999367503,0,0,0,0,0,0,0,-0.885142372641712,-1,-1
0.465290049953264,1,1,0,0,0,1,0,1.10145692499354,1,-1
7.80850980285388,0,0,1,1,1,1,1,-1.03537404695526,1,-1
-4.45762256798417,0,0,0,0,0,0,0,-0.653551229927689,-1,-1
9.31194981044934,0,0,0,0,0,0,0,1.1446234440431,1,-1
-3.82911986133263,1,1,0,0,0,1,0,-0.0695302633568646,1,1
-1.95988344840178,1,1,0,0,0,1,0,0.327378076780588,-1,-1
10.4271933367681,0,0,1,1,1,1,1,-1.32762611052021,-1,1
3.59539810097464,0,0,0,0,0,0,0,0.940454820916057,-1,1
-12.3032481594767,0,0,0,0,0,0,0,-1.21792104104534,-1,1
1.07790682356992,0,0,0,0,0,0,0,-0.349672846402973,-1,1
4.19088942852835,0,0,0,0,0,0,0,-1.03541202479973,1,1
-9.84291381092071,0,0,0,0,0,0,0,-0.684333001729101,-1,-1
-1.57146168226281,0,0,0,0,0,0,0,0.465186061058193,1,-1
0.205417865319175,0,0,0,0,0,0,0,0.752754625119269,-1,1
5.66938227342059,1,1,0,0,0,1,0,0.000809505116194487,1,1
-10.2042136000669,0,0,1,1,1,1,1,1.45267409114167,1,-1
7.45618526906999,0,0,1,1,1,1,1,1.7439451245591,1,1
-7.19944634762533,1,1,0,0,0,1,0,-2.53039176389575,1,1
-0.934607646438038,1,1,0,0,0,1,0,0.303168674372137,-1,1
-1.66593037535085,1,1,0,0,0,1,0,0.818234799802303,-1,1
-8.83142949120765,0,0,1,1,1,1,1,-0.946819706913084,1,1
7.49969544647109,0,0,0,0,0,0,0,-0.405115252081305,1,-1
-6.00498310471293,0,0,0,0,0,0,0,-0.0770876873284578,-1,1
5.37130753896105,0,0,0,0,0,0,0,-0.342085344530642,1,-1
4.46904118066611,0,0,1,1,1,1,1,0.720308573078364,1,1
-1.90962059951348,0,0,0,0,0,0,0,0.957045725826174,1,1
-1.20823481216556,1,1,0,0,0,1,0,-0.5643140938133,-1,-1
0.643949322142422,0,0,0,0,0,0,0,-0.462663331162184,1,-1
9.02737120043861,0,0,0,0,0,0,0,0.294646399095654,1,1
4.07190331755663,0,0,0,0,0,0,0,-0.99680802654475,1,1
-3.17470408221695,1,1,0,0,0,1,0,0.988705725595355,1,-1
-1.26898882392916,1,1,0,0,0,1,0,-0.932597814127803,1,1
5.01751314870785,0,0,0,0,0,0,0,-0.0436909469775855,-1,-1
-23.158845291371,0,0,0,0,0,0,0,1.27311970349401,-1,-1
8.58265483198835,0,0,1,1,1,1,1,-1.10759742958471,-1,1
-5.67762025254959,0,0,0,0,0,0,0,0.0892480446957054,1,-1
-2.29897041730896,1,1,0,0,0,1,0,1.08663716446608,-1,-1
3.89549049736067,0,0,0,0,0,0,0,-0.801218320988119,1,-1
2.70644986914559,1,1,0,0,0,1,0,-2.42141428105533,1,-1
-7.9616252199907,0,0,0,0,0,0,0,1.10304526770487,-1,-1
5.71991975516033,1,1,0,0,0,1,0,-1.59272057563066,1,1
-4.9937419478257,1,1,0,0,0,1,0,-0.518123712390661,-1,-1
6.53294371373923,1,1,0,0,0,1,0,-1.11358060846105,1,-1
4.19398786660868,0,0,0,0,0,0,0,-0.35636924430728,-1,1
1.13769891256979,1,1,0,0,0,1,0,-1.50196300968528,1,1
-3.3454275955762,0,0,0,0,0,0,0,-0.617428562231362,-1,1
-8.11811297660751,0,0,0,0,0,0,0,-0.339427949953824,-1,-1
13.1185320968706,0,0,1,1,1,1,1,0.777930204570294,1,1
-1.14939198297437,1,1,0,0,0,1,0,0.556235341355205,-1,1
5.7494603546319,0,0,1,1,1,1,1,-0.527763827890158,1,-1
1.86283151440173,0,0,0,0,0,0,0,0.903737485408783,-1,1
2.29215333507816,1,1,0,0,0,1,0,-0.185826631821692,1,-1
-17.3646641022466,0,0,0,0,0,0,0,-1.32887264415622,1,-1
-7.01105055829987,0,0,0,0,0,0,0,-1.02426551654935,-1,1
-2.92316653569692,1,1,0,0,0,1,0,-0.00703501189127564,-1,-1
-1.46963119028364,0,0,0,0,0,0,0,0.207865300402045,1,-1
-0.77208077561684,1,1,0,0,0,1,0,1.72522153630853,1,-1
14.1298327296866,0,0,0,0,0,0,0,1.23962858635932,1,-1
-12.4116667112945,0,0,0,0,0,0,0,1.28803551765159,1,1
-3.62023178110154,1,1,0,0,0,1,0,-1.79273540955037,-1,1
6.14135197067922,0,0,0,0,0,0,0,0.196862452477217,-1,-1
-2.38761626574307,1,1,0,0,0,1,0,-1.02093702992424,-1,1
-2.05608329598084,1,1,0,0,0,1,0,0.604076174180955,-1,1
-11.3510869326917,0,0,1,1,1,1,1,0.656804711278528,-1,1
-4.91783326437177,0,0,0,0,0,0,0,-0.154831606335938,-1,-1
-14.1494322255884,1,1,0,0,0,1,0,-2.59639809057116,-1,-1
-0.499099687225099,0,0,0,0,0,0,0,-0.921761161647737,1,-1
3.0279445734538,1,1,0,0,0,1,0,0.995255056209862,1,1
-1.57908575622855,1,1,0,0,0,1,0,1.39161249483004,-1,-1
-6.00673071514103,1,1,0,0,0,1,0,-0.840947690140456,1,1
-1.89879861375211,1,1,0,0,0,1,0,-2.42206314913928,-1,1
-3.85643021589208,0,0,0,0,0,0,0,-0.577089933678508,1,1
-0.00927420400457102,0,0,0,0,0,0,0,0.906045673415065,-1,1
6.43335091562082,1,1,0,0,0,1,0,1.10117200883105,-1,1
-5.84204036230012,1,1,0,0,0,1,0,-0.0745527327992024,1,-1
5.17134527202809,1,1,0,0,0,1,0,2.25673487242311,1,1
-17.0063100069753,0,0,0,0,0,0,0,1.28621072266251,-1,-1
2.74636184569456,0,0,0,0,0,0,0,-0.898286145273596,1,-1
1.7370874399239,0,0,0,0,0,0,0,0.766018244437873,-1,1
18.5155818107841,0,0,1,1,1,1,1,0.522885966766625,-1,-1
-2.55052259211707,0,0,1,1,1,1,1,-1.56866416819394,1,1
-1.69888666759747,0,0,0,0,0,0,0,-0.944841185677797,1,-1
23.0345247433526,0,0,0,0,0,0,0,1.3587136991322,1,-1
1.40638357136601,1,1,0,0,0,1,0,1.70701754763722,1,-1
6.83995788590828,0,0,0,0,0,0,0,0.192918063234538,1,-1
-1.61575919444501,1,1,0,0,0,1,0,1.24876778488979,-1,-1
-7.35184383793089,0,0,0,0,0,0,0,-0.64395417002961,-1,-1
1.11561210325103,1,1,0,0,0,1,0,-2.34431318743154,-1,-1
2.38225259132369,1,1,0,0,0,1,0,2.50281414268538,-1,-1
2.19224763594227,1,1,0,0,0,1,0,-0.0606387562118469,-1,-1
19.2421584202458,0,0,0,0,0,0,0,-1.25883864285424,-1,-1
0.0144867545643758,1,1,0,0,0,1,0,-0.285578185040504,-1,-1
11.9878565717776,0,0,0,0,0,0,0,-1.11106526879594,-1,-1
-6.24616116310761,0,0,0,0,0,0,0,0.45608025174588,-1,1
20.2780199768689,0,0,0,0,0,0,0,1.31228626733646,-1,1
3.74688332449414,1,1,0,0,0,1,0,1.0480444367975,-1,-1
-6.90095783654269,0,0,0,0,0,0,0,0.611536278109997,1,1
3.07717873707829,1,1,0,0,0,1,0,-0.359270058851689,-1,-1
15.3317681426128,0,0,0,0,0,0,0,1.15582500370219,-1,1
1.44346424708477,0,0,1,1,1,1,1,1.14743653712794,1,1
-13.4964723707829,0,0,0,0,0,0,0,1.20126878656447,1,1
-2.08111137634565,1,1,0,0,0,1,0,0.524251062516123,-1,1
3.59955148110929,1,1,0,0,0,1,0,-0.974948560167104,1,-1
1.40691699484582,0,0,0,0,0,0,0,-0.534077465347946,1,1
-5.56764206343656,1,1,0,0,0,1,0,1.77910901755095,-1,-1
-9.68856085266268,0,0,1,1,1,1,1,1.22043539155275,1,-1
-11.4059558297904,0,0,1,1,1,1,1,-2.10873362524435,1,1
-8.89593909717943,0,0,0,0,0,0,0,-1.11014922037721,1,-1
5.78339076604157,0,0,0,0,0,0,0,-1.08497926350683,-1,-1
1.21550275198875,1,1,0,0,0,1,0,2.33280484965071,-1,-1
-4.42533629357262,1,1,0,0,0,1,0,-1.48840453177691,1,-1
-23.7132231675586,0,0,0,0,0,0,0,-1.34113487750292,-1,1
-2.00848313654221,0,0,0,0,0,0,0,0.911355429608375,1,1
3.14709614427414,1,1,0,0,0,1,0,0.694614204019308,-1,1
-5.1006032132516,0,0,1,1,1,1,1,-1.40746523626149,1,1
6.75250922776062,1,1,0,0,0,1,0,1.97252702312544,1,-1
6.92818412870652,0,0,0,0,0,0,0,-0.656520169228315,1,-1
4.26762907349378,0,0,1,1,1,1,1,1.41514508333057,1,1
-1.78611466115515,0,0,0,0,0,0,0,-0.655482634808868,-1,-1
3.37619123191374,0,0,0,0,0,0,0,-0.225729383248836,1,1
-5.74360766739578,0,0,0,0,0,0,0,-0.53335792273283,1,1
9.23655494809791,0,0,0,0,0,0,0,-0.535140041075647,1,-1
-10.1231609139641,0,0,0,0,0,0,0,1.00088270250708,1,1
-10.5363880693573,1,1,0,0,0,1,0,-2.59620033893734,-1,-1
-5.17651774705552,0,0,0,0,0,0,0,0.456325549539179,-1,1
-7.66560760952701,1,1,0,0,0,1,0,-1.22446305649355,1,1
-1.280975372716,0,0,0,0,0,0,0,-0.0843847412616014,1,1
4.22170498209957,1,1,0,0,0,1,0,0.887020740751177,-1,-1
-24.1108933284071,0,0,0,0,0,0,0,1.34247293667868,-1,-1
-4.50621448471849,1,1,0,0,0,1,0,-0.526137187704444,1,-1
-26.076198391418,0,0,0,0,0,0,0,-1.36406828826293,1,-1
2.07084884551194,0,0,0,0,0,0,0,-0.482528739143163,1,-1
-6.57279654721951,1,1,0,0,0,1,0,-2.55877293348312,-1,-1
3.83123468853239,1,1,0,0,0,1,0,-1.85974780647084,1,1
-19.4391305785671,0,0,1,1,1,1,1,-2.02846650173888,-1,-1
-1.51080940340335,0,0,0,0,0,0,0,-0.966824649088085,1,1
-10.181622451128,1,1,0,0,0,1,0,-2.49774321056902,1,1
-5.32746934100067,0,0,1,1,1,1,1,-1.17037694947794,1,1
1.24840422170299,0,0,0,0,0,0,0,0.930640986561775,-1,1
-1.18849928942431,0,0,0,0,0,0,0,0.984213916864246,-1,-1
-18.2244609127726,0,0,0,0,0,0,0,1.28345376336947,-1,-1
5.82664244614952,0,0,0,0,0,0,0,0.0392873004078864,-1,1
16.5284250196385,0,0,1,1,1,1,1,-1.57382250819355,-1,1
-6.48291072202948,0,0,0,0,0,0,0,0.557800698559731,-1,1
4.5016044176783,0,0,0,0,0,0,0,-0.916748496610671,-1,1
-0.749927240399145,0,0,0,0,0,0,0,0.5121572220698,1,1
5.6662128007334,1,1,0,0,0,1,0,1.39049716927111,-1,-1
3.33644582447411,0,0,0,0,0,0,0,0.677892750874162,-1,-1
11.6933852401399,1,1,0,0,0,1,0,2.54839953007177,-1,-1
7.43643080852615,1,1,0,0,0,1,0,-0.682694218028337,1,-1
6.17138447369804,1,1,0,0,0,1,0,-1.42992623886094,-1,-1
12.0592880280288,0,0,1,1,1,1,1,0.574956629239023,1,1
18.5008995767832,0,0,0,0,0,0,0,1.05807981342077,1,-1
-3.11355340433149,1,1,0,0,0,1,0,1.83817734485492,1,-1
7.16937993106559,0,0,1,1,1,1,1,-0.843323298264295,1,-1
11.6826052270986,0,0,0,0,0,0,0,1.08032585401088,-1,1
0.8514089252124,1,1,0,0,0,1,0,0.7918666315265,1,-1
3.55182803592857,1,1,0,0,0,1,0,1.81449689362198,1,-1
0.793193957545629,0,0,0,0,0,0,0,0.494902275130153,1,-1
-5.04088238976128,0,0,0,0,0,0,0,-0.816689079254866,-1,-1
3.09055375994965,0,0,0,0,0,0,0,-0.945522165670991,1,1
-15.4816501681656,0,0,0,0,0,0,0,-1.30760099655017,1,-1
2.31030810668031,0,0,0,0,0,0,0,-0.46572134187445,1,1
-16.3873858696153,0,0,1,1,1,1,1,0.371136205364019,-1,1
1.88671444095391,0,0,1,1,1,1,1,1.42600351544097,-1,1
-9.22563053378732,0,0,0,0,0,0,0,-0.37393823005259,1,1
-4.64589043101028,0,0,1,1,1,1,1,1.53581502651796,-1,1
-3.07754021983665,1,1,0,0,0,1,0,2.21367672123015,-1,-1
3.1094842085421,0,0,1,1,1,1,1,1.32492080172524,-1,-1
1.45115006715791,1,1,0,0,0,1,0,-0.0111264756880702,-1,-1
3.43136980341507,1,1,0,0,0,1,0,1.1636031829752,-1,1
6.20666488782451,0,0,0,0,0,0,0,0.276799357123673,-1,1
